Program,xPONENT,,Intelliflex,,,,,,,,,,,,,,,,,
"36(1,D5)",Unknown20,60,1403,214,,,,,,,,,,,,,,,,
"37(1,E5)",Unknown21,57,633,223,,,,,,,,,,,,,,,,
"38(1,F5)",Unknown22,62,1450,223,,,,,,,,,,,,,,,,
"39(1,G5)",Unknown23,96,58475,240,,,,,,,,,,,,,,,,
"40(1,H5)",Unknown24,81,86234,242,,,,,,,,,,,,,,,,
"41(1,A6)",Unknown25,279,95557,232,,,,,,,,,,,,,,,,
"42(1,B6)",Unknown26,157,51380,278,,,,,,,,,,,,,,,,
"43(1,C6)",Unknown27,14,59751,220,,,,,,,,,,,,,,,,
"44(1,D6)",Unknown28,910,52411,214,,,,,,,,,,,,,,,,
"45(1,E6)",Unknown29,237,1861,250,,,,,,,,,,,,,,,,
"46(1,F6)",Unknown30,37,731,209,,,,,,,,,,,,,,,,
"47(1,G6)",Unknown31,39,84369,210,,,,,,,,,,,,,,,,
"48(1,H6)",Unknown32,895,87982,209,,,,,,,,,,,,,,,,
"49(1,A7)",Unknown33,26,527,241,,,,,,,,,,,,,,,,
"50(1,B7)",Unknown34,123,1651,240,,,,,,,,,,,,,,,,
"51(1,C7)",Unknown35,303,89236,248,,,,,,,,,,,,,,,,
"52(1,D7)",Unknown36,131,43921,227,,,,,,,,,,,,,,,,
"53(1,E7)",Unknown37,109,1907,243,,,,,,,,,,,,,,,,
"54(1,F7)",Unknown38,16,394,223,,,,,,,,,,,,,,,,
"55(1,G7)",Unknown39,790,59787,238,,,,,,,,,,,,,,,,
"56(1,H7)",Unknown40,34,81786,208,,,,,,,,,,,,,,,,
"57(1,A8)",Unknown41,57,1709,244,,,,,,,,,,,,,,,,
"58(1,B8)",Unknown42,120,1752,250,,,,,,,,,,,,,,,,
"59(1,C8)",Unknown43,88,81312,203,,,,,,,,,,,,,,,,
"60(1,D8)",Unknown44,19,559,246,,,,,,,,,,,,,,,,
"61(1,E8)",Unknown45,284,2152,237,,,,,,,,,,,,,,,,
"62(1,F8)",Unknown46,228,74794,243,,,,,,,,,,,,,,,,
"63(1,G8)",Unknown47,193,79253,215,,,,,,,,,,,,,,,,
"64(1,H8)",Unknown48,15,323,205,,,,,,,,,,,,,,,,
"65(1,A9)",Unknown49,447,53559,238,,,,,,,,,,,,,,,,
"66(1,B9)",Unknown50,15,517,214,,,,,,,,,,,,,,,,
"67(1,C9)",Unknown51,18,404,224,,,,,,,,,,,,,,,,
"68(1,D9)",Unknown52,23,48044,209,,,,,,,,,,,,,,,,
"69(1,E9)",Unknown53,29,92790,253,,,,,,,,,,,,,,,,
"70(1,F9)",Unknown54,14,358,207,,,,,,,,,,,,,,,,
"71(1,G9)",Unknown55,714,4382,207,,,,,,,,,,,,,,,,
"72(1,H9)",Unknown56,66,1338,243,,,,,,,,,,,,,,,,
"73(1,A10)",Unknown57,248,56332,251,,,,,,,,,,,,,,,,
"74(1,B10)",Unknown58,102,117990,211,,,,,,,,,,,,,,,,
"75(1,C10)",Unknown59,29,475,260,,,,,,,,,,,,,,,,
"76(1,D10)",Unknown60,102,2235,243,,,,,,,,,,,,,,,,
"77(1,E10)",Unknown61,9,295,210,,,,,,,,,,,,,,,,
"78(1,F10)",Unknown62,446,3703,260,,,,,,,,,,,,,,,,
"79(1,G10)",Unknown63,206,50723,232,,,,,,,,,,,,,,,,
"80(1,H10)",Unknown64,1424,2907,203,,,,,,,,,,,,,,,,
"81(1,A11)",Unknown65,404,3565,261,,,,,,,,,,,,,,,,
"82(1,B11)",Unknown66,27,1120,218,,,,,,,,,,,,,,,,
"83(1,C11)",Unknown67,29,688,238,,,,,,,,,,,,,,,,
"84(1,D11)",Unknown68,40,857,222,,,,,,,,,,,,,,,,
"85(1,E11)",Unknown69,18,464,207,,,,,,,,,,,,,,,,
"86(1,F11)",Unknown70,1052,6667,254,,,,,,,,,,,,,,,,
"87(1,G11)",Unknown71,297,3039,248,,,,,,,,,,,,,,,,
"88(1,H11)",Unknown72,303,2478,218,,,,,,,,,,,,,,,,
"89(1,A12)",Unknown73,57,57984,222,,,,,,,,,,,,,,,,
"90(1,B12)",Unknown74,214,2733,242,,,,,,,,,,,,,,,,
"91(1,C12)",Unknown75,53,57473,244,,,,,,,,,,,,,,,,
"92(1,D12)",Unknown76,185,2528,243,,,,,,,,,,,,,,,,
"93(1,E12)",Unknown77,876,5371,240,,,,,,,,,,,,,,,,
"94(1,F12)",Unknown78,525,82397,259,,,,,,,,,,,,,,,,
"95(1,G12)",Unknown79,175,2099,240,,,,,,,,,,,,,,,,
"96(1,H12)",Unknown80,73,59601,224,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DataType:,Trimmed Standard Deviation,,,,,,,,,,,,,,,,,,,
Location,Sample,Omi SPIKE RBD,Omi SPIKE TRIMER,Total Events,,,,,,,,,,,,,,,,
"1(1,A1)",Standard1,1722.4613,10470.28125,263,,,,,,,,,,,,,,,,
"2(1,B1)",Standard2,3498.53687,11377.73145,230,,,,,,,,,,,,,,,,
"3(1,C1)",Standard3,1156.76465,20027.80469,258,,,,,,,,,,,,,,,,
"4(1,D1)",Standard4,503.18607,17087.15234,290,,,,,,,,,,,,,,,,
"5(1,E1)",Standard5,21.86961,6657.19922,285,,,,,,,,,,,,,,,,
"6(1,F1)",Standard6,10.53395,19266.64648,255,,,,,,,,,,,,,,,,
"7(1,G1)",Standard7,5.22229,13728.58203,223,,,,,,,,,,,,,,,,
"8(1,H1)",Standard8,4.68379,5369.39697,254,,,,,,,,,,,,,,,,
"9(1,A2)",Control1,2370.92017,9083.58691,230,,,,,,,,,,,,,,,,
"10(1,B2)",Control2,1037.05554,14279.47949,305,,,,,,,,,,,,,,,,
"11(1,C2)",Control3,4.19452,6559.09717,213,,,,,,,,,,,,,,,,
"12(1,D2)",Background0,4.43225,6689.78223,229,,,,,,,,,,,,,,,,
"13(1,E2)",Control1,1898.81909,13181.88379,235,,,,,,,,,,,,,,,,
"14(1,F2)",Control2,520.43878,24251.38086,247,,,,,,,,,,,,,,,,
"15(1,G2)",Control3,4.22509,11323.59766,258,,,,,,,,,,,,,,,,
"16(1,H2)",Background0,4.05694,7939.88379,229,,,,,,,,,,,,,,,,
"17(1,A3)",Unknown1,7.08404,23050.07422,245,,,,,,,,,,,,,,,,
"18(1,B3)",Unknown2,49.05672,22880.56641,256,,,,,,,,,,,,,,,,
"19(1,C3)",Unknown3,14.76743,7940.42383,244,,,,,,,,,,,,,,,,
"20(1,D3)",Unknown4,7.84463,7665.58838,216,,,,,,,,,,,,,,,,
"21(1,E3)",Unknown5,6.75548,9888.96777,220,,,,,,,,,,,,,,,,
"22(1,F3)",Unknown6,21.62211,26387.82227,221,,,,,,,,,,,,,,,,
"23(1,G3)",Unknown7,27.37542,14363.26074,261,,,,,,,,,,,,,,,,
"24(1,H3)",Unknown8,7.13504,25382.27734,258,,,,,,,,,,,,,,,,
"25(1,A4)",Unknown9,31.77807,12978.3418,230,,,,,,,,,,,,,,,,
"26(1,B4)",Unknown10,13.39318,21351.38086,222,,,,,,,,,,,,,,,,
"27(1,C4)",Unknown11,28.0819,14503.30859,255,,,,,,,,,,,,,,,,
"28(1,D4)",Unknown12,113.27899,24787.5332,223,,,,,,,,,,,,,,,,
"29(1,E4)",Unknown13,6.47031,13214.97168,241,,,,,,,,,,,,,,,,
"30(1,F4)",Unknown14,20.91283,25658.33398,224,,,,,,,,,,,,,,,,
"31(1,G4)",Unknown15,10.61853,11519.7998,219,,,,,,,,,,,,,,,,
"32(1,H4)",Unknown16,279.26926,17263.60742,243,,,,,,,,,,,,,,,,
"33(1,A5)",Unknown17,21.23801,18619.00586,210,,,,,,,,,,,,,,,,
"34(1,B5)",Unknown18,10.28669,8340.68262,249,,,,,,,,,,,,,,,,
"35(1,C5)",Unknown19,6.128,11929.49316,225,,,,,,,,,,,,,,,,
"36(1,D5)",Unknown20,11.51277,9555.7373,214,,,,,,,,,,,,,,,,
"37(1,E5)",Unknown21,11.63891,12503.96777,223,,,,,,,,,,,,,,,,
"38(1,F5)",Unknown22,10.93877,16429.43359,223,,,,,,,,,,,,,,,,
"39(1,G5)",Unknown23,21.36201,17284.4375,240,,,,,,,,,,,,,,,,
"40(1,H5)",Unknown24,13.2879,28572.47266,242,,,,,,,,,,,,,,,,
"41(1,A6)",Unknown25,377.94247,35717.35938,232,,,,,,,,,,,,,,,,
"42(1,B6)",Unknown26,73.65835,13683.45996,278,,,,,,,,,,,,,,,,
"43(1,C6)",Unknown27,4.81662,15225.01367,220,,,,,,,,,,,,,,,,
"44(1,D6)",Unknown28,685.18164,15829.99414,214,,,,,,,,,,,,,,,,
"45(1,E6)",Unknown29,35.26709,9952.18945,250,,,,,,,,,,,,,,,,
"46(1,F6)",Unknown30,5.82487,11633.45508,209,,,,,,,,,,,,,,,,
"47(1,G6)",Unknown31,6.35745,27505.54492,210,,,,,,,,,,,,,,,,
"48(1,H6)",Unknown32,3372.65723,33489.40625,209,,,,,,,,,,,,,,,,
"49(1,A7)",Unknown33,6.38098,7400.97754,241,,,,,,,,,,,,,,,,
"50(1,B7)",Unknown34,22.43969,13486.56641,240,,,,,,,,,,,,,,,,
"51(1,C7)",Unknown35,335.84995,32862.05859,248,,,,,,,,,,,,,,,,
"52(1,D7)",Unknown36,28.42131,11228.17773,227,,,,,,,,,,,,,,,,
"53(1,E7)",Unknown37,14.3986,6352.18994,243,,,,,,,,,,,,,,,,
"54(1,F7)",Unknown38,4.87742,18481.20898,223,,,,,,,,,,,,,,,,
"55(1,G7)",Unknown39,1341.88354,17280.26367,238,,,,,,,,,,,,,,,,
"56(1,H7)",Unknown40,6.99548,32183.83594,208,,,,,,,,,,,,,,,,
"57(1,A8)",Unknown41,8.5922,12918.3457,244,,,,,,,,,,,,,,,,
"58(1,B8)",Unknown42,35.96467,10071.87891,250,,,,,,,,,,,,,,,,
"59(1,C8)",Unknown43,28.10706,32403.00195,203,,,,,,,,,,,,,,,,
"60(1,D8)",Unknown44,5.35326,7130.7002,246,,,,,,,,,,,,,,,,
"61(1,E8)",Unknown45,95.58828,13798.05469,237,,,,,,,,,,,,,,,,
"62(1,F8)",Unknown46,41.28897,25014.13281,243,,,,,,,,,,,,,,,,
"63(1,G8)",Unknown47,28.23397,19426.39648,215,,,,,,,,,,,,,,,,
"64(1,H8)",Unknown48,5.59951,4292.22314,205,,,,,,,,,,,,,,,,
"65(1,A9)",Unknown49,348.00302,16507.48242,238,,,,,,,,,,,,,,,,
"66(1,B9)",Unknown50,4.66969,4542.49756,214,,,,,,,,,,,,,,,,
"67(1,C9)",Unknown51,4.89559,4629.84521,224,,,,,,,,,,,,,,,,
"68(1,D9)",Unknown52,6.38441,12680.30273,209,,,,,,,,,,,,,,,,
"69(1,E9)",Unknown53,6.07018,32801.17188,253,,,,,,,,,,,,,,,,
"70(1,F9)",Unknown54,4.45135,8681.1377,207,,,,,,,,,,,,,,,,
"71(1,G9)",Unknown55,532.41467,12708.33496,207,,,,,,,,,,,,,,,,
"72(1,H9)",Unknown56,10.82712,26703.93555,243,,,,,,,,,,,,,,,,
"73(1,A10)",Unknown57,422.72482,18630.85547,251,,,,,,,,,,,,,,,,
"74(1,B10)",Unknown58,22.90033,44105.73047,211,,,,,,,,,,,,,,,,
"75(1,C10)",Unknown59,7.2112,12732.03809,260,,,,,,,,,,,,,,,,
"76(1,D10)",Unknown60,70.54252,10036.40039,243,,,,,,,,,,,,,,,,
"77(1,E10)",Unknown61,4.24239,6583.33057,210,,,,,,,,,,,,,,,,
"78(1,F10)",Unknown62,601.6394,14920.73535,260,,,,,,,,,,,,,,,,
"79(1,G10)",Unknown63,29.37885,17177.75977,232,,,,,,,,,,,,,,,,
"80(1,H10)",Unknown64,6429.97021,11909.16309,203,,,,,,,,,,,,,,,,
"81(1,A11)",Unknown65,245.10376,14165.21777,261,,,,,,,,,,,,,,,,
"82(1,B11)",Unknown66,7.84749,9556.81445,218,,,,,,,,,,,,,,,,
"83(1,C11)",Unknown67,6.55175,9114.50195,238,,,,,,,,,,,,,,,,
"84(1,D11)",Unknown68,7.11008,16945.92383,222,,,,,,,,,,,,,,,,
"85(1,E11)",Unknown69,4.85287,21113.04492,207,,,,,,,,,,,,,,,,
"86(1,F11)",Unknown70,2514.25415,6481.79395,254,,,,,,,,,,,,,,,,
"87(1,G11)",Unknown71,117.84188,7961.04639,248,,,,,,,,,,,,,,,,
"88(1,H11)",Unknown72,54.47552,16122.14062,218,,,,,,,,,,,,,,,,
"89(1,A12)",Unknown73,13.67321,17774.19141,222,,,,,,,,,,,,,,,,
"90(1,B12)",Unknown74,744.93243,6725.63867,242,,,,,,,,,,,,,,,,
"91(1,C12)",Unknown75,10.74489,14366.72363,244,,,,,,,,,,,,,,,,
"92(1,D12)",Unknown76,77.08039,10410.85645,243,,,,,,,,,,,,,,,,
"93(1,E12)",Unknown77,1305.1217,16017.49805,240,,,,,,,,,,,,,,,,
"94(1,F12)",Unknown78,200.64548,31749.68164,259,,,,,,,,,,,,,,,,
"95(1,G12)",Unknown79,45.08185,14434.33496,240,,,,,,,,,,,,,,,,
"96(1,H12)",Unknown80,27.99993,20823.32422,224,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DataType:,Trimmed Mean,,,,,,,,,,,,,,,,,,,
Location,Sample,Omi SPIKE RBD,Omi SPIKE TRIMER,Total Events,,,,,,,,,,,,,,,,
"1(1,A1)",Standard1,7584.85742,17211.46289,263,,,,,,,,,,,,,,,,
"2(1,B1)",Standard2,5192.2373,16206.65234,230,,,,,,,,,,,,,,,,
"3(1,C1)",Standard3,2132.40308,15498.36719,258,,,,,,,,,,,,,,,,
"4(1,D1)",Standard4,706.87323,9976.36816,290,,,,,,,,,,,,,,,,
"5(1,E1)",Standard5,174.26341,5301.271,285,,,,,,,,,,,,,,,,
"6(1,F1)",Standard6,63.12994,8662.67871,255,,,,,,,,,,,,,,,,
"7(1,G1)",Standard7,28.39493,4661.38818,223,,,,,,,,,,,,,,,,
"8(1,H1)",Standard8,16.71469,2046.81067,254,,,,,,,,,,,,,,,,
"9(1,A2)",Control1,3433.55396,10417.6084,230,,,,,,,,,,,,,,,,
"10(1,B2)",Control2,852.44983,9928.11035,305,,,,,,,,,,,,,,,,
"11(1,C2)",Control3,12.18635,2750.56274,213,,,,,,,,,,,,,,,,
"12(1,D2)",Background0,11.18371,3350.08691,229,,,,,,,,,,,,,,,,
"13(1,E2)",Control1,2922.2793,11955.35742,235,,,,,,,,,,,,,,,,
"14(1,F2)",Control2,657.96118,14294.75684,247,,,,,,,,,,,,,,,,
"15(1,G2)",Control3,12.43974,4076.146,258,,,,,,,,,,,,,,,,
"16(1,H2)",Background0,11.5655,2968.23364,229,,,,,,,,,,,,,,,,
"17(1,A3)",Unknown1,35.24889,8678.77832,245,,,,,,,,,,,,,,,,
"18(1,B3)",Unknown2,268.67953,11752.30273,256,,,,,,,,,,,,,,,,
"19(1,C3)",Unknown3,78.40234,4304.90088,244,,,,,,,,,,,,,,,,
"20(1,D3)",Unknown4,49.8243,5225.82178,216,,,,,,,,,,,,,,,,
"21(1,E3)",Unknown5,32.64234,4451.01807,220,,,,,,,,,,,,,,,,
"22(1,F3)",Unknown6,107.97233,14331.62109,221,,,,,,,,,,,,,,,,
"23(1,G3)",Unknown7,140.76239,8049.6582,261,,,,,,,,,,,,,,,,
"24(1,H3)",Unknown8,44.43054,8534.89648,258,,,,,,,,,,,,,,,,
"25(1,A4)",Unknown9,232.43513,9742.64648,230,,,,,,,,,,,,,,,,
"26(1,B4)",Unknown10,95.23729,11107.98438,222,,,,,,,,,,,,,,,,
"27(1,C4)",Unknown11,145.80708,8655.2793,255,,,,,,,,,,,,,,,,
"28(1,D4)",Unknown12,309.82974,13978.57227,223,,,,,,,,,,,,,,,,
"29(1,E4)",Unknown13,39.17997,5630.68848,241,,,,,,,,,,,,,,,,
"30(1,F4)",Unknown14,85.07795,13323.70996,224,,,,,,,,,,,,,,,,
"31(1,G4)",Unknown15,50.22185,6786.146,219,,,,,,,,,,,,,,,,
"32(1,H4)",Unknown16,224.90079,7781.50342,243,,,,,,,,,,,,,,,,
"33(1,A5)",Unknown17,83.78539,8741.11328,210,,,,,,,,,,,,,,,,
"34(1,B5)",Unknown18,45.36223,4586.8335,249,,,,,,,,,,,,,,,,
"35(1,C5)",Unknown19,28.18678,5521.73779,225,,,,,,,,,,,,,,,,
"36(1,D5)",Unknown20,55.23648,4684.02246,214,,,,,,,,,,,,,,,,
"37(1,E5)",Unknown21,61.64987,5076.95557,223,,,,,,,,,,,,,,,,
"38(1,F5)",Unknown22,74.42172,6936.94531,223,,,,,,,,,,,,,,,,
"39(1,G5)",Unknown23,103.88212,8752.99902,240,,,,,,,,,,,,,,,,
"40(1,H5)",Unknown24,79.70398,11677.1748,242,,,,,,,,,,,,,,,,
"41(1,A6)",Unknown25,395.12448,15910.65039,232,,,,,,,,,,,,,,,,
"42(1,B6)",Unknown26,200.81126,8450.33398,278,,,,,,,,,,,,,,,,
"43(1,C6)",Unknown27,17.4224,5910.35742,220,,,,,,,,,,,,,,,,
"44(1,D6)",Unknown28,1143.14697,13166.65332,214,,,,,,,,,,,,,,,,
"45(1,E6)",Unknown29,227.39365,6097.83643,250,,,,,,,,,,,,,,,,
"46(1,F6)",Unknown30,34.6263,5788.25488,209,,,,,,,,,,,,,,,,
"47(1,G6)",Unknown31,38.42283,10962.86816,210,,,,,,,,,,,,,,,,
"48(1,H6)",Unknown32,1864.49231,21288.33984,209,,,,,,,,,,,,,,,,
"49(1,A7)",Unknown33,28.25895,3447.82202,241,,,,,,,,,,,,,,,,
"50(1,B7)",Unknown34,139.9776,7046.36816,240,,,,,,,,,,,,,,,,
"51(1,C7)",Unknown35,362.24814,14500.43164,248,,,,,,,,,,,,,,,,
"52(1,D7)",Unknown36,143.65152,6794.03125,227,,,,,,,,,,,,,,,,
"53(1,E7)",Unknown37,103.05389,4725.59619,243,,,,,,,,,,,,,,,,
"54(1,F7)",Unknown38,22.15512,5801.44971,223,,,,,,,,,,,,,,,,
"55(1,G7)",Unknown39,1060.8175,13768.47949,238,,,,,,,,,,,,,,,,
"56(1,H7)",Unknown40,34.66051,11728.1123,208,,,,,,,,,,,,,,,,
"57(1,A8)",Unknown41,55.03145,7294.2334,244,,,,,,,,,,,,,,,,
"58(1,B8)",Unknown42,121.85973,5626.07812,250,,,,,,,,,,,,,,,,
"59(1,C8)",Unknown43,89.42491,15028.75488,203,,,,,,,,,,,,,,,,
"60(1,D8)",Unknown44,20.20846,3346.76733,246,,,,,,,,,,,,,,,,
"61(1,E8)",Unknown45,294.89529,8719.88965,237,,,,,,,,,,,,,,,,
"62(1,F8)",Unknown46,225.99818,12176.96777,243,,,,,,,,,,,,,,,,
"63(1,G8)",Unknown47,198.74998,8740.06055,215,,,,,,,,,,,,,,,,
"64(1,H8)",Unknown48,18.44112,2078.67529,205,,,,,,,,,,,,,,,,
"65(1,A9)",Unknown49,618.90149,10450.90234,238,,,,,,,,,,,,,,,,
"66(1,B9)",Unknown50,15.73478,2252.80835,214,,,,,,,,,,,,,,,,
"67(1,C9)",Unknown51,20.09567,2158.47632,224,,,,,,,,,,,,,,,,
"68(1,D9)",Unknown52,31.49875,5357.88867,209,,,,,,,,,,,,,,,,
"69(1,E9)",Unknown53,31.1996,13078.00391,253,,,,,,,,,,,,,,,,
"70(1,F9)",Unknown54,17.52193,3854.74463,207,,,,,,,,,,,,,,,,
"71(1,G9)",Unknown55,796.17578,9863.24805,207,,,,,,,,,,,,,,,,
"72(1,H9)",Unknown56,64.98945,8658.58398,243,,,,,,,,,,,,,,,,
"73(1,A10)",Unknown57,353.48691,9321.11426,251,,,,,,,,,,,,,,,,
"74(1,B10)",Unknown58,120.35103,18205.83203,211,,,,,,,,,,,,,,,,
"75(1,C10)",Unknown59,33.26273,5078.0957,260,,,,,,,,,,,,,,,,
"76(1,D10)",Unknown60,131.42542,6279.95508,243,,,,,,,,,,,,,,,,
"77(1,E10)",Unknown61,13.99004,3344.0647,210,,,,,,,,,,,,,,,,
"78(1,F10)",Unknown62,595.33807,9325.81152,260,,,,,,,,,,,,,,,,
"79(1,G10)",Unknown63,186.83508,9424.14453,232,,,,,,,,,,,,,,,,
"80(1,H10)",Unknown64,3159.73267,8353.34473,203,,,,,,,,,,,,,,,,
"81(1,A11)",Unknown65,472.71457,9068.12207,261,,,,,,,,,,,,,,,,
"82(1,B11)",Unknown66,34.69948,4675.49658,218,,,,,,,,,,,,,,,,
"83(1,C11)",Unknown67,34.00702,4138.18945,238,,,,,,,,,,,,,,,,
"84(1,D11)",Unknown68,38.87049,7237.21777,222,,,,,,,,,,,,,,,,
"85(1,E11)",Unknown69,19.98641,6715.32178,207,,,,,,,,,,,,,,,,
"86(1,F11)",Unknown70,1900.37842,9209.33789,254,,,,,,,,,,,,,,,,
"87(1,G11)",Unknown71,331.00943,6343.86621,248,,,,,,,,,,,,,,,,
"88(1,H11)",Unknown72,310.76846,8245.4082,218,,,,,,,,,,,,,,,,
"89(1,A12)",Unknown73,57.77049,7691.52441,222,,,,,,,,,,,,,,,,
"90(1,B12)",Unknown74,325.4761,5011.38525,242,,,,,,,,,,,,,,,,
"91(1,C12)",Unknown75,52.06047,7092.54932,244,,,,,,,,,,,,,,,,
"92(1,D12)",Unknown76,217.52856,7136.46143,243,,,,,,,,,,,,,,,,
"93(1,E12)",Unknown77,1302.83594,12264.94238,240,,,,,,,,,,,,,,,,
"94(1,F12)",Unknown78,553.52197,17789.41602,259,,,,,,,,,,,,,,,,
"95(1,G12)",Unknown79,189.8562,6909.24902,240,,,,,,,,,,,,,,,,
"96(1,H12)",Unknown80,80.45384,10807.72363,224,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DataType:,Net MFI,,,,,,,,,,,,,,,,,,,
Location,Sample,Omi SPIKE RBD,Omi SPIKE TRIMER,Total Events,,,,,,,,,,,,,,,,
"1(1,A1)",Standard1,7300.62695,13537.79688,263,,,,,,,,,,,,,,,,
"2(1,B1)",Standard2,4342.45312,11621.44922,230,,,,,,,,,,,,,,,,
"3(1,C1)",Standard3,1809.19141,7805.23438,258,,,,,,,,,,,,,,,,
"4(1,D1)",Standard4,548.62695,4147.77148,290,,,,,,,,,,,,,,,,
"5(1,E1)",Standard5,161.2832,2016.41211,285,,,,,,,,,,,,,,,,
"6(1,F1)",Standard6,49.88184,879.91797,255,,,,,,,,,,,,,,,,
"7(1,G1)",Standard7,16.20312,404.56152,223,,,,,,,,,,,,,,,,
"8(1,H1)",Standard8,5.17383,191.70508,254,,,,,,,,,,,,,,,,
"9(1,A2)",Control1,2746.04297,7275.31836,230,,,,,,,,,,,,,,,,
"10(1,B2)",Control2,624.93164,3354.76758,305,,,,,,,,,,,,,,,,
"11(1,C2)",Control3,0.47461,77.5957,213,,,,,,,,,,,,,,,,
"12(1,D2)",Background0,0.04688,15.38672,229,,,,,,,,,,,,,,,,
"13(1,E2)",Control1,2401.20996,7256.30273,235,,,,,,,,,,,,,,,,
"14(1,F2)",Control2,531.00195,3041.88477,247,,,,,,,,,,,,,,,,
"15(1,G2)",Control3,0.91602,124.65039,258,,,,,,,,,,,,,,,,
"16(1,H2)",Background0,-0.04688,-15.38672,229,,,,,,,,,,,,,,,,
"17(1,A3)",Unknown1,23.64648,847.11914,245,,,,,,,,,,,,,,,,
"18(1,B3)",Unknown2,246.37695,3810.19531,256,,,,,,,,,,,,,,,,
"19(1,C3)",Unknown3,64.92772,803.30859,244,,,,,,,,,,,,,,,,
"20(1,D3)",Unknown4,39.14355,1177.80957,216,,,,,,,,,,,,,,,,
"21(1,E3)",Unknown5,20.64257,749.01074,220,,,,,,,,,,,,,,,,
"22(1,F3)",Unknown6,92.0127,1673.70508,221,,,,,,,,,,,,,,,,
"23(1,G3)",Unknown7,126.10546,2018.4873,261,,,,,,,,,,,,,,,,
"24(1,H3)",Unknown8,32.98926,681.13281,258,,,,,,,,,,,,,,,,
"25(1,A4)",Unknown9,215.23047,2726.66699,230,,,,,,,,,,,,,,,,
"26(1,B4)",Unknown10,82.07227,2131.92383,222,,,,,,,,,,,,,,,,
"27(1,C4)",Unknown11,129.95605,1664.1582,255,,,,,,,,,,,,,,,,
"28(1,D4)",Unknown12,271.03906,2802.20312,223,,,,,,,,,,,,,,,,
"29(1,E4)",Unknown13,27.54688,737.66211,241,,,,,,,,,,,,,,,,
"30(1,F4)",Unknown14,70.5869,1192.77637,224,,,,,,,,,,,,,,,,
"31(1,G4)",Unknown15,36.96289,877.55762,219,,,,,,,,,,,,,,,,
"32(1,H4)",Unknown16,163.52539,1120.58594,243,,,,,,,,,,,,,,,,
"33(1,A5)",Unknown17,69.21581,990.27344,210,,,,,,,,,,,,,,,,
"34(1,B5)",Unknown18,32.24023,996.7666,249,,,,,,,,,,,,,,,,
"35(1,C5)",Unknown19,16.03905,213.07422,225,,,,,,,,,,,,,,,,
"36(1,D5)",Unknown20,42.76464,1498.19238,214,,,,,,,,,,,,,,,,
"37(1,E5)",Unknown21,48.61719,440.46484,223,,,,,,,,,,,,,,,,
"38(1,F5)",Unknown22,62.72656,1389.13867,223,,,,,,,,,,,,,,,,
"39(1,G5)",Unknown23,88.66602,1254.42773,240,,,,,,,,,,,,,,,,
"40(1,H5)",Unknown24,67.31152,1042.18066,242,,,,,,,,,,,,,,,,
"41(1,A6)",Unknown25,293.82324,3054.52441,232,,,,,,,,,,,,,,,,
"42(1,B6)",Unknown26,172.41113,2525.11523,278,,,,,,,,,,,,,,,,
"43(1,C6)",Unknown27,5.13672,541.7168,220,,,,,,,,,,,,,,,,
"44(1,D6)",Unknown28,928.69434,4702.1709,214,,,,,,,,,,,,,,,,
"45(1,E6)",Unknown29,213.45508,1871.84668,250,,,,,,,,,,,,,,,,
"46(1,F6)",Unknown30,23.57617,656.90625,209,,,,,,,,,,,,,,,,
"47(1,G6)",Unknown31,27.34277,681.11621,210,,,,,,,,,,,,,,,,
"48(1,H6)",Unknown32,968.66992,6048.05469,209,,,,,,,,,,,,,,,,
"49(1,A7)",Unknown33,15.95117,383.56055,241,,,,,,,,,,,,,,,,
"50(1,B7)",Unknown34,128.13867,1566.36719,240,,,,,,,,,,,,,,,,
"51(1,C7)",Unknown35,289.53711,2406.4375,248,,,,,,,,,,,,,,,,
"52(1,D7)",Unknown36,127.36816,1450.28516,227,,,,,,,,,,,,,,,,
"53(1,E7)",Unknown37,92.51366,1879.38477,243,,,,,,,,,,,,,,,,
"54(1,F7)",Unknown38,10.99805,227.72266,223,,,,,,,,,,,,,,,,
"55(1,G7)",Unknown39,778.08984,6997.00586,238,,,,,,,,,,,,,,,,
"56(1,H7)",Unknown40,22.52344,637.78711,208,,,,,,,,,,,,,,,,
"57(1,A8)",Unknown41,43.46094,1698.60938,244,,,,,,,,,,,,,,,,
"58(1,B8)",Unknown42,105.10938,1624.50781,250,,,,,,,,,,,,,,,,
"59(1,C8)",Unknown43,74.13964,1121.91797,203,,,,,,,,,,,,,,,,
"60(1,D8)",Unknown44,8.35938,422.48047,246,,,,,,,,,,,,,,,,
"61(1,E8)",Unknown45,263.77539,2785.76172,237,,,,,,,,,,,,,,,,
"62(1,F8)",Unknown46,209.90625,1860.06738,243,,,,,,,,,,,,,,,,
"63(1,G8)",Unknown47,184.66797,2248.61133,215,,,,,,,,,,,,,,,,
"64(1,H8)",Unknown48,5.48438,150.69531,205,,,,,,,,,,,,,,,,
"65(1,A9)",Unknown49,506.39258,3072.32031,238,,,,,,,,,,,,,,,,
