Program,xPONENT,,Intelliflex,,,,,,,,,,,,,,,,,
"5(1,E1)",Unknown37,97256,102058,928,110662,107966,78743,131704,645,1066,,,,,,,,,,
"6(1,F1)",Unknown38,136941,88012,1488,87876,1518,104875,117390,839,912,,,,,,,,,,
"7(1,G1)",Unknown39,97552,94277,102211,86297,105181,94285,106452,4845,940,,,,,,,,,,
"8(1,H1)",Unknown40,106519,5921,122008,105542,137895,64281,116818,1457,951,,,,,,,,,,
"9(1,A2)",Unknown5,100390,72986,83510,86610,89054,81576,84830,1750,1113,,,,,,,,,,
"10(1,B2)",Unknown6,90908,81745,1140,98816,132226,106561,113406,280,967,,,,,,,,,,
"11(1,C2)",Unknown7,112713,91282,125263,115223,114087,110141,88527,1343,983,,,,,,,,,,
"12(1,D2)",Unknown8,70411,102729,123850,66912,78303,84999,98516,2520,938,,,,,,,,,,
"13(1,E2)",Unknown41,99050,98208,2192,134534,89992,78718,64516,386,987,,,,,,,,,,
"14(1,F2)",Unknown42,109285,135911,1007,95910,1791,57790,116166,464,994,,,,,,,,,,
"15(1,G2)",Unknown43,89789,135646,117565,88567,93661,71409,86924,66,961,,,,,,,,,,
"16(1,H2)",Unknown44,1010,775,62,182763,113,214,911,25,936,,,,,,,,,,
"17(1,A3)",Unknown9,145917,3089,3036,90963,184959,99258,135543,1259,880,,,,,,,,,,
"18(1,B3)",Unknown10,112997,102004,1135,88511,119230,70813,116302,403,994,,,,,,,,,,
"19(1,C3)",Unknown11,113490,83693,2735,95227,122425,79250,102370,87050,1018,,,,,,,,,,
"20(1,D3)",Unknown12,137768,3021,162544,109576,143066,90323,103313,159963,1005,,,,,,,,,,
"21(1,E3)",Unknown45,120149,88794,857,91242,1401,76014,175206,185,1048,,,,,,,,,,
"22(1,F3)",Unknown46,100145,146765,1748,122299,78377,130787,126758,744,933,,,,,,,,,,
"23(1,G3)",Unknown47,109013,93881,1644,109542,2060,100565,93662,966,932,,,,,,,,,,
"24(1,H3)",Unknown48,70264,96086,119005,75829,119565,115302,87582,3032,869,,,,,,,,,,
"25(1,A4)",Unknown49,57,75,48,23,46,57,85,62,1029,,,,,,,,,,
"26(1,B4)",Unknown50,68945,140580,90552,77663,96094,75913,109575,2374,948,,,,,,,,,,
"27(1,C4)",Unknown51,113944,102240,1941,114704,2426,58853,103294,1717,872,,,,,,,,,,
"28(1,D4)",Unknown52,156262,115923,436,110197,101353,73202,115018,329,920,,,,,,,,,,
"29(1,E4)",Unknown53,113718,99538,1118,80035,100711,92959,97221,558,1091,,,,,,,,,,
"30(1,F4)",Unknown54,105476,114816,267,65623,123767,91208,84655,295,951,,,,,,,,,,
"31(1,G4)",Unknown55,113649,124817,618,121644,98032,117097,112794,223,890,,,,,,,,,,
"32(1,H4)",Unknown56,84688,66816,166708,84056,81432,70130,89120,2283,964,,,,,,,,,,
"33(1,A5)",Unknown13,116097,8352,2098,128542,64085,109121,68658,1397,883,,,,,,,,,,
"34(1,B5)",Unknown14,103551,773,133880,123146,2146,118521,72995,930,1002,,,,,,,,,,
"35(1,C5)",Unknown15,70304,119592,4116,95529,52728,70470,66823,80866,1101,,,,,,,,,,
"36(1,D5)",Unknown16,116228,111223,131,140677,657,1073,120367,218,932,,,,,,,,,,
"37(1,E5)",Unknown57,111329,93517,952,6431,78489,150418,133544,789,901,,,,,,,,,,
"38(1,F5)",Unknown58,3091,1547,149820,112765,117283,107595,111822,933,969,,,,,,,,,,
"39(1,G5)",Unknown59,91894,113027,948,110194,92014,77565,82481,380,925,,,,,,,,,,
"40(1,H5)",Unknown60,124992,4111,948,93386,127770,79650,7717,914,901,,,,,,,,,,
"41(1,A6)",Unknown17,127831,109145,342,111542,140548,90098,121443,257,963,,,,,,,,,,
"42(1,B6)",Unknown18,1456,356,279,114723,82490,2431,134456,46,918,,,,,,,,,,
"43(1,C6)",Unknown19,120139,5153,3865,99738,109351,107985,104124,119978,865,,,,,,,,,,
"44(1,D6)",Unknown20,151976,68581,116354,118071,1903,94373,89871,1391,1011,,,,,,,,,,
"45(1,E6)",Unknown61,5225,138726,840,119542,67686,105635,70343,1750,950,,,,,,,,,,
"46(1,F6)",Unknown62,137736,9472,67981,78251,96948,107335,74973,3284,878,,,,,,,,,,
"47(1,G6)",Unknown63,96811,2526,128011,110422,842,156205,126182,592,998,,,,,,,,,,
"48(1,H6)",Unknown64,92514,101678,2058,96494,105458,94990,127693,1678,925,,,,,,,,,,
"49(1,A7)",Unknown21,1070,855,154,1611,321,582,1315,134,938,,,,,,,,,,
"50(1,B7)",Unknown22,1782,1715,571,2474,3428,7121,2270,484,1177,,,,,,,,,,
"51(1,C7)",Unknown23,4554,3291,2058,4628,2742,6195,4370,698,976,,,,,,,,,,
"52(1,D7)",Unknown24,3362,2968,672,2911,931,1137,3344,504,928,,,,,,,,,,
"53(1,E7)",Unknown65,5802,5354,825,4113,2022,4128,6694,322,962,,,,,,,,,,
"54(1,F7)",Unknown66,3637,4115,210,2739,189,483,4465,78,894,,,,,,,,,,
"55(1,G7)",Unknown67,2285,1823,948,3027,1427,3502,2682,930,921,,,,,,,,,,
"56(1,H7)",Unknown68,7586,8201,644,4957,1571,1576,8924,455,959,,,,,,,,,,
"57(1,A8)",Unknown69,2372,1516,569,3222,1516,3213,2682,296,923,,,,,,,,,,
"58(1,B8)",Unknown70,1792,1187,57,3556,446,558,2683,75,939,,,,,,,,,,
"59(1,C8)",Unknown71,3954,4024,1187,3704,1848,2235,5046,774,954,,,,,,,,,,
"60(1,D8)",Unknown72,5045,4935,1426,4461,2733,2417,6299,804,980,,,,,,,,,,
"61(1,E8)",Unknown73,4641,5144,185,2630,892,2018,5457,174,1001,,,,,,,,,,
"62(1,F8)",Unknown74,1901,1747,154,1574,684,1586,1683,94,958,,,,,,,,,,
"63(1,G8)",Unknown75,5931,5569,193,4114,743,1188,5690,109,878,,,,,,,,,,
"64(1,H8)",Unknown76,1163,378,41,2146,605,1290,1614,62,975,,,,,,,,,,
"65(1,A9)",Unknown77,9104,8553,1754,6677,3949,8387,9866,571,978,,,,,,,,,,
"66(1,B9)",Unknown78,6053,5686,1777,5704,2063,2108,6830,839,902,,,,,,,,,,
"67(1,C9)",Unknown79,5054,2911,1214,5461,2274,1896,5683,1457,937,,,,,,,,,,
"68(1,D9)",Unknown80,3215,3351,66,2283,494,971,3342,62,941,,,,,,,,,,
"69(1,E9)",Unknown81,1454,1679,386,949,570,1638,1263,19,992,,,,,,,,,,
"70(1,F9)",Unknown82,2192,2912,83,1314,1261,2281,1862,28,1018,,,,,,,,,,
"71(1,G9)",Unknown83,3562,3575,620,3953,2051,2963,4728,314,925,,,,,,,,,,
"72(1,H9)",Unknown84,1578,2138,209,1314,526,1715,1582,157,912,,,,,,,,,,
"73(1,A10)",Unknown25,5351,4540,632,6051,3287,6070,6304,772,1013,,,,,,,,,,
"74(1,B10)",Unknown26,6431,7408,908,5360,3640,5257,8370,1094,932,,,,,,,,,,
"75(1,C10)",Unknown27,3646,2522,1748,4205,1579,2508,3869,1187,930,,,,,,,,,,
"76(1,D10)",Unknown28,6573,6290,1679,5576,1492,2865,8918,714,1034,,,,,,,,,,
"77(1,E10)",Unknown85,8390,8905,1166,6845,2854,2427,9087,1030,913,,,,,,,,,,
"78(1,F10)",Unknown86,4463,4288,438,4366,699,1345,6162,379,1025,,,,,,,,,,
"79(1,G10)",Unknown87,5929,6050,607,5577,2686,3703,6981,464,873,,,,,,,,,,
"80(1,H10)",Unknown88,8384,9076,838,4031,1852,1282,9644,777,917,,,,,,,,,,
"81(1,A11)",Standard1,7919,5136,2631,5927,3091,5471,8381,3090,942,,,,,,,,,,
"82(1,B11)",Standard2,9649,7270,3216,7583,3640,7122,10926,3724,918,,,,,,,,,,
"83(1,C11)",Standard3,10915,8734,3224,8227,3625,4461,13074,3214,951,,,,,,,,,,
"84(1,D11)",Standard4,10268,9867,2857,7736,4204,5920,12861,2522,953,,,,,,,,,,
"85(1,E11)",Standard5,10925,10055,2062,8226,3637,6591,12584,1747,925,,,,,,,,,,
"86(1,F11)",Standard6,9666,9861,1521,7111,3222,5457,11160,1010,1108,,,,,,,,,,
"87(1,G11)",Standard7,7715,7563,824,5446,2895,3946,8884,536,911,,,,,,,,,,
"88(1,H11)",Standard8,5355,5448,446,3788,1315,2325,5695,252,914,,,,,,,,,,
"89(1,A12)",Standard9,3148,3032,210,2142,775,808,3644,115,992,,,,,,,,,,
"90(1,B12)",Standard10,1784,1713,116,1237,379,674,1894,57,898,,,,,,,,,,
"91(1,C12)",Standard11,715,756,47,571,227,297,933,36,985,,,,,,,,,,
"92(1,D12)",Standard12,388,404,34,322,108,193,503,30,888,,,,,,,,,,
"93(1,E12)",Standard13,214,185,19,145,81,68,232,31,901,,,,,,,,,,
"94(1,F12)",Standard14,108,109,15,81,45,54,122,26,976,,,,,,,,,,
"95(1,G12)",Standard15,62,66,12,49,30,35,70,23,938,,,,,,,,,,
"96(1,H12)",Background0,16,18,14,19,26,15,18,19,952,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DataType:,Std Dev,,,,,,,,,,,,,,,,,,,
Location,Sample,RSV B F0 Protein,Human RSVB Post-fusion glycoprotein,RSV B GP G,A2 Pre-F-Fusion GP F0,Human RSV Strain B NP,Human RSV Strain A NP,RSV (A2) Fusion GP/RSV-F-Protein (His),"RSV (A,rsb1734) GP G Protein",Total Events,,,,,,,,,,
"1(1,A1)",Unknown1,11822.92676,1713.25549,1480.83228,15816.49121,16366.7334,16642.54492,7984.87158,2200.04565,995,,,,,,,,,,
"2(1,B1)",Unknown2,23126.11523,30266.11328,10285.8418,28131.62695,61005.19141,32769.67969,32933.55078,17708.01758,1065,,,,,,,,,,
"3(1,C1)",Unknown3,58991.04688,61082.49219,35253.58984,47241.45312,13031.2041,25219.44141,54669.57422,59929.62891,983,,,,,,,,,,
"4(1,D1)",Unknown4,53290.00781,12624.13379,38521.20312,47890.44922,41173.35938,44777.87891,38691.95703,3287.87524,956,,,,,,,,,,
"5(1,E1)",Unknown37,56199.20312,51173.10156,21564.95703,61516.23047,31028.10352,23493.53516,75526.6875,15244.30664,1066,,,,,,,,,,
"6(1,F1)",Unknown38,58013.80859,35977.66016,11012.60059,37052.92969,8681.09473,27677.31641,42134.9375,45071.16406,912,,,,,,,,,,
"7(1,G1)",Unknown39,54114.6875,47869.13281,42110.74219,36512.56641,44299.82422,25519.16797,48530.85156,26454.42383,940,,,,,,,,,,
"8(1,H1)",Unknown40,51677.98047,20305.67969,44036.58594,38449.04688,69742.16406,22539.39844,38532.26953,18416.25195,951,,,,,,,,,,
"9(1,A2)",Unknown5,53030.94531,24156.64258,25859.66992,28598.84961,34868.13672,43566.10156,40051.53906,29126.51367,1113,,,,,,,,,,
"10(1,B2)",Unknown6,54526.93359,38096.83594,52108.69141,43303.39844,54466.96094,51298.10156,63836.17969,6203.35596,967,,,,,,,,,,
"11(1,C2)",Unknown7,49134.52734,41061.02734,57132.70703,57145.41406,41797.89453,43051.05078,36564.88672,16608.69531,983,,,,,,,,,,
"12(1,D2)",Unknown8,28009.07422,61752.63672,68588.82812,21337.375,26682.08789,33077.30859,66765.85156,22832.88672,938,,,,,,,,,,
"13(1,E2)",Unknown41,59042.01953,47606.81641,48044.70312,63237.25781,41333.43359,28460.75195,26978.31641,35227.50781,987,,,,,,,,,,
"14(1,F2)",Unknown42,55537.14844,63814.44922,30935.62109,34394.08203,61654.25781,14542.39453,54530.57031,3819.0105,994,,,,,,,,,,
"15(1,G2)",Unknown43,53576.52734,76311.3125,55549.36719,38820.92578,25829.39258,22137.71484,42799,121.73371,961,,,,,,,,,,
"16(1,H2)",Unknown44,43883.44141,4888.2832,490.2847,64159.25,1827.37793,12285.59863,17838.85156,19.00096,936,,,,,,,,,,
"17(1,A3)",Unknown9,72977.3125,30514.38477,45546.84766,39838.78125,70298.9375,39682.58203,60947.17188,19583.68945,880,,,,,,,,,,
"18(1,B3)",Unknown10,61688.30078,41478.26562,44512.1875,42299.66016,47840.625,20674.02734,80329.61719,33392.53906,994,,,,,,,,,,
"19(1,C3)",Unknown11,65809.74219,33662.04297,30499.26562,44121.38281,33637.55469,28451.49414,58686.39844,25212.48438,1018,,,,,,,,,,
"20(1,D3)",Unknown12,64293.61719,30422.34375,64501.30859,57954.00391,45293.39453,27728.78516,62252.67578,60269.47266,1005,,,,,,,,,,
"21(1,E3)",Unknown45,56511.23828,32208.50391,16094.78906,36496.60156,23966.42773,22031.76758,103749.0156,13750.29688,1048,,,,,,,,,,
"22(1,F3)",Unknown46,52863.88281,58568.03516,16477.65234,63415.35938,21160.07227,44899.98047,71023.08594,51370.53906,933,,,,,,,,,,
"23(1,G3)",Unknown47,50402.12109,35316.81641,30729.57227,44301.96094,49955.9375,33813.01562,43730.52344,22853.27734,932,,,,,,,,,,
"24(1,H3)",Unknown48,28092.00586,37700.69531,41061.01172,28346.51953,55792.98047,40166.00391,41817.05469,46853.73438,869,,,,,,,,,,
"25(1,A4)",Unknown49,14159.65527,1834.00916,771.79285,1899.45068,885.02063,2834.55249,5776.27686,8096.76514,1029,,,,,,,,,,
"26(1,B4)",Unknown50,27093.6543,77277.23438,26779.23828,30021.10156,49904.99609,27603.3125,58730.69531,35542.16797,948,,,,,,,,,,
"27(1,C4)",Unknown51,60675.25781,49018.48047,16146.65723,42973.17969,44767.95312,16531.73633,50524.49609,9141.42969,872,,,,,,,,,,
"28(1,D4)",Unknown52,77378.21094,50733.62109,3720.27515,52513.54688,43805.34375,24309.87109,45636.02344,4911.71094,920,,,,,,,,,,
"29(1,E4)",Unknown53,60691.81641,48343.78516,24624.1582,37774.88672,27129.10547,34051.20312,56768.625,5608.37207,1091,,,,,,,,,,
"30(1,F4)",Unknown54,41758.37891,50545.21875,9233.68262,26919.19141,45818.14453,38281.57031,48343.94141,1285.03906,951,,,,,,,,,,
"31(1,G4)",Unknown55,63206.65234,48676.21875,4525.11133,61742.44531,40109,46132.39062,69760.94531,7047.25732,890,,,,,,,,,,
"32(1,H4)",Unknown56,41707.9375,20275.08984,60007.15234,33228.51172,26842.31055,23095.4668,54408.69141,13576.125,964,,,,,,,,,,
"33(1,A5)",Unknown13,59392.04688,40972.65625,39327.66016,48857.8125,18595.99219,52458.89844,26032.57031,17354.72461,883,,,,,,,,,,
"34(1,B5)",Unknown14,30810.12109,40078.83594,45181.20703,46562.61719,28825.80078,52431.94922,23395.09375,30649.26953,1002,,,,,,,,,,
"35(1,C5)",Unknown15,24602.4707,45696.89062,21397.41406,42761.23047,12804.28418,30737.91016,27004.2168,28974.6543,1101,,,,,,,,,,
"36(1,D5)",Unknown16,59204.67969,49896.52734,4984.54639,48595.94141,17408.47656,11445.41992,63660.16016,42636.11719,932,,,,,,,,,,
"37(1,E5)",Unknown57,42561.45703,53799.51172,29032.25781,30241.38477,20380.47461,50538.71094,76307.9375,33136.55859,901,,,,,,,,,,
"38(1,F5)",Unknown58,30627.55859,16885.82422,54826.52734,50118.59766,44915.88281,30730.86914,60738.49609,19801.2168,969,,,,,,,,,,
"39(1,G5)",Unknown59,47984.25,44455.01562,31774.27734,44877.53516,24135.82031,20604.6875,36764.15625,17201.05469,925,,,,,,,,,,
"40(1,H5)",Unknown60,60562.27734,33066.98438,30492.71289,45994.02344,63550.67969,21255.18945,24472.01562,24197.91992,901,,,,,,,,,,
"41(1,A6)",Unknown17,71490.42969,51135.65234,35868.83203,41563.48047,52274.14062,25587.76758,62637.75781,11940.91602,963,,,,,,,,,,
"42(1,B6)",Unknown18,16060.9043,9026.76465,1482.84863,49681.56641,29512.35742,26741.68555,61753.45312,289.38492,918,,,,,,,,,,
"43(1,C6)",Unknown19,65460.01953,34948.00391,15338.2041,31032.37305,40651.10547,52588.20703,44362.44531,54275.93359,865,,,,,,,,,,
"44(1,D6)",Unknown20,71028.5625,27296.18359,44905.13281,39576.03516,12221.86816,25270.95508,43126.26953,30639.56641,1011,,,,,,,,,,
"45(1,E6)",Unknown61,56252.61719,51738.44922,11017.04492,59520.29297,19510.10938,38319.77734,23490.66016,34388.50781,950,,,,,,,,,,
"46(1,F6)",Unknown62,63125.33203,17347.07227,24319.5918,45659.27734,38363.07812,45977.96875,21170.58594,37256.66016,878,,,,,,,,,,
"47(1,G6)",Unknown63,36171.21094,72578.5625,49828.65625,56633.82422,44115.13281,51069.24609,55061.03906,3526.91602,998,,,,,,,,,,
"48(1,H6)",Unknown64,41769.32812,46081.34766,17163.64258,55395.64844,32660.08789,31288.96875,54838.55859,26627.42383,925,,,,,,,,,,
"49(1,A7)",Unknown21,8200.58789,13329.7041,583.01306,18184.86523,3493.38721,686.62408,13900.25977,1546.84521,938,,,,,,,,,,
"50(1,B7)",Unknown22,9935.33984,2569.84619,475.01993,22786.33594,5208.61475,4743.56445,7863.70898,1524.04089,1177,,,,,,,,,,
"51(1,C7)",Unknown23,13232.06152,4524.30664,3128.23755,3890.79907,4189.90918,6016.93359,9896.16309,1800.76172,976,,,,,,,,,,
"52(1,D7)",Unknown24,11827.66504,4123.73584,1713.50854,5062.56543,4105.30273,7811.9082,8436.83105,2683.45728,928,,,,,,,,,,
"53(1,E7)",Unknown65,6923.68311,6740.70996,7270.55225,12700.69531,4043.35474,7066.00977,13273.04688,672.76855,962,,,,,,,,,,
"54(1,F7)",Unknown66,26632.96484,4274.30762,1277.76123,12395.20215,824.26752,1877.38074,9275.79688,4151.81787,894,,,,,,,,,,
"55(1,G7)",Unknown67,7761.52344,3030.2876,9380.45117,7492.896,3789.6001,4354.90186,18099.81055,11661.39551,921,,,,,,,,,,
"56(1,H7)",Unknown68,6482.36328,11492.86523,1662.03503,9130.11328,5012.79688,34443.57812,2715.52222,5261.99854,959,,,,,,,,,,
"57(1,A8)",Unknown69,7328.21729,16083.40137,2871.13428,8005.91357,2641.62842,12778.58008,24269.4043,329.32114,923,,,,,,,,,,
"58(1,B8)",Unknown70,4858.72314,5633.19824,454.01059,35121.17578,2511.58862,5395.97852,16360.31543,121.25957,939,,,,,,,,,,
"59(1,C8)",Unknown71,17966.11523,19496.75,3021.89282,15164.66797,2907.07788,4022.22925,6939.93701,2206.70142,954,,,,,,,,,,
"60(1,D8)",Unknown72,9524.86816,1716.5365,1604.86816,2174.0979,4526.35059,10512.85449,8345.62305,6607.89111,980,,,,,,,,,,
"61(1,E8)",Unknown73,12259.57617,5950.28711,8216.59473,12794.81152,2305.2063,8908.95703,12485.11328,629.23621,1001,,,,,,,,,,
"62(1,F8)",Unknown74,19759.39258,9534.16211,244.99983,6051.94189,2100.69653,1578.11597,20740.18359,44.77986,958,,,,,,,,,,
"63(1,G8)",Unknown75,5191.25391,12722.85547,890.82703,10666.71094,2950.37573,4964.81201,21836.57227,151.0927,878,,,,,,,,,,
"64(1,H8)",Unknown76,10438.13184,5678.5791,54.26227,9616.64453,4213.60645,5602.31982,5429.01562,1176.86121,975,,,,,,,,,,
"65(1,A9)",Unknown77,2390.81885,3597.21436,2678.33472,8780.37988,7739.73096,4428.6709,3763.2041,1482.28638,978,,,,,,,,,,
"66(1,B9)",Unknown78,13127.0293,4424.91699,13825.63086,6014.57227,26960.39844,6095.22363,6616.15332,1196.18127,902,,,,,,,,,,
"67(1,C9)",Unknown79,2934.77246,7362.65527,5617.41602,16886.26758,24244.23242,3513.53735,3624.85645,2311.14673,937,,,,,,,,,,
"68(1,D9)",Unknown80,24758.39258,22239.86914,127.60279,4946.7959,3984.37891,1721.16223,10078.00098,644.57782,941,,,,,,,,,,
"69(1,E9)",Unknown81,6935.61816,7272.13867,14927.30859,11787.91602,2925.97339,14937.3125,8128.76562,3862.42456,992,,,,,,,,,,
"70(1,F9)",Unknown82,3599.24292,12384.18066,119.88268,7392.24805,22777.44141,5066.48633,5863.73145,34706.55469,1018,,,,,,,,,,
"71(1,G9)",Unknown83,2639.45435,6571.62305,1120.41675,15830.14355,3094.78442,8933.34473,2906.33545,7159.95898,925,,,,,,,,,,
"72(1,H9)",Unknown84,6004.3252,17530.76953,1684.78101,22514.37109,2953.73071,9569.03223,9261.75977,1388.62451,912,,,,,,,,,,
"73(1,A10)",Unknown25,8491.31348,4381.27051,353.45862,3217.76538,4531.4541,5589.72119,9664.48047,8026.71094,1013,,,,,,,,,,
"74(1,B10)",Unknown26,4074.9104,2292.42725,1565.7821,18881.7832,5778.46826,3235.39502,7144.11084,6104.81738,932,,,,,,,,,,
"75(1,C10)",Unknown27,1851.6499,3955.31104,5987.76465,4195.54346,3252.28149,3289.71826,6924.73291,4501.44775,930,,,,,,,,,,
"76(1,D10)",Unknown28,21645.68359,4171.34082,5789.13623,5179.63525,9152.29785,11190.77832,11265.00293,1886.34668,1034,,,,,,,,,,
"77(1,E10)",Unknown85,2548.1792,46190.69141,2072.97534,6445.07861,8806.58887,3044.28931,5982.17432,3641.67212,913,,,,,,,,,,
"78(1,F10)",Unknown86,15475.9209,5031.59424,5882.26514,9269.06348,7048.94287,1522.74414,21964.85156,5167.8291,1025,,,,,,,,,,
"79(1,G10)",Unknown87,2394.96509,5814.54492,1062.11609,4960.06104,1366.38257,3368.57739,5307.24463,710.33215,873,,,,,,,,,,
"80(1,H10)",Unknown88,11266.35254,2474.14941,657.33881,8482.8418,5355.44043,10420.84277,4025.40942,10379.06543,917,,,,,,,,,,
"81(1,A11)",Standard1,2889.80322,4481.8335,4739.15088,4101.2085,5657.16602,16392.44531,2293.79248,5548.31104,942,,,,,,,,,,
"82(1,B11)",Standard2,11295.0332,1916.18176,675.96863,2251.86255,1643.94458,4009.27612,6470.57178,4830.58496,918,,,,,,,,,,
"83(1,C11)",Standard3,4648.65625,1784.75098,1236.05859,2427.08472,2607.81421,3552.94824,9172.83984,4188.25195,951,,,,,,,,,,
"84(1,D11)",Standard4,11006.9668,3011.04907,14032.61035,36194.74219,3972.479,3393.57544,7584.66602,3301.58862,953,,,,,,,,,,
"85(1,E11)",Standard5,5870.5083,1930.92273,10915.36719,6005.8623,3258.00342,8927.93066,8239.75977,2127.01343,925,,,,,,,,,,
"86(1,F11)",Standard6,7434.08447,6969.97412,3111.79248,6973.31738,5824.36328,4409.17725,4672.92236,1819.51855,1108,,,,,,,,,,
"87(1,G11)",Standard7,3912.4707,4494.28076,1307.18506,9848.7666,2525.48462,4475.74854,3099.66675,4884.70068,911,,,,,,,,,,
"88(1,H11)",Standard8,9236.17969,6006.06055,1801.58325,7483.47656,6439.76709,15206.81934,3372.75781,465.80237,914,,,,,,,,,,
"89(1,A12)",Standard9,11352.85254,16735.30664,1685.2251,11540.31348,4355.79834,8347.06348,12324.73633,6451.39062,992,,,,,,,,,,
"90(1,B12)",Standard10,27291.85547,8516.09766,3741.09961,20419.99609,8653.02051,5601.66699,17706.81445,81.57695,898,,,,,,,,,,
"91(1,C12)",Standard11,44779.00391,16868.14258,24.65239,7915.96289,816.07208,15896.69434,10933.84668,732.14923,985,,,,,,,,,,
"92(1,D12)",Standard12,42754.78125,5977.5,145.34366,3728.49487,232.44661,1946.19507,5948.20703,49.5765,888,,,,,,,,,,
"93(1,E12)",Standard13,16041.61035,52847.12109,101.82848,13047.83789,280.17548,82.71474,29330.9375,9.18185,901,,,,,,,,,,
"94(1,F12)",Standard14,9068.65332,905.36353,54.50434,2044.29419,315.24982,392.56842,19005.80273,10.54977,976,,,,,,,,,,
"95(1,G12)",Standard15,2728.56274,434.47122,7.16119,9126.08301,11.58273,10.20195,433.16785,10.84709,938,,,,,,,,,,
"96(1,H12)",Background0,8.31673,8.26492,5.12359,6.42663,8.53076,7.97213,10.25236,9.66981,952,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DataType:,Trimmed Peak,,,,,,,,,,,,,,,,,,,
Location,Sample,RSV B F0 Protein,Human RSVB Post-fusion glycoprotein,RSV B GP G,A2 Pre-F-Fusion GP F0,Human RSV Strain B NP,Human RSV Strain A NP,RSV (A2) Fusion GP/RSV-F-Protein (His),"RSV (A,rsb1734) GP G Protein",Total Events,,,,,,,,,,
"1(1,A1)",Unknown1,823,670,380,2525,1317,1402,1140,387,995,,,,,,,,,,
"2(1,B1)",Unknown2,4475,3722,437,6819,4545,8374,6073,296,1065,,,,,,,,,,
"3(1,C1)",Unknown3,78343,5939,53394,66487,1514,3038,69243,1400,983,,,,,,,,,,
"4(1,D1)",Unknown4,1679,1007,494,65552,2469,43019,66603,420,956,,,,,,,,,,
"5(1,E1)",Unknown37,68132,61795,928,80381,3034,6578,94526,645,1066,,,,,,,,,,
"6(1,F1)",Unknown38,81000,53205,1488,63112,1518,1744,6302,839,912,,,,,,,,,,
"7(1,G1)",Unknown39,47695,59260,59831,55880,3029,5598,57009,4845,940,,,,,,,,,,
"8(1,H1)",Unknown40,52491,5921,3713,5922,61474,43439,7569,1457,951,,,,,,,,,,
"9(1,A2)",Unknown5,64890,8894,2839,57230,53212,42012,53793,1750,1113,,,,,,,,,,
"10(1,B2)",Unknown6,56138,52702,1140,62243,72728,38991,75603,280,967,,,,,,,,,,
"11(1,C2)",Unknown7,60806,48972,57976,60872,3099,4733,67314,1343,983,,,,,,,,,,
"12(1,D2)",Unknown8,52630,54647,59496,47439,46674,53470,60544,2520,938,,,,,,,,,,
"13(1,E2)",Unknown41,60684,63112,2192,76484,43900,46494,46451,386,987,,,,,,,,,,
"14(1,F2)",Unknown42,63613,5574,1007,56986,1791,3788,65689,464,994,,,,,,,,,,
"15(1,G2)",Unknown43,66734,76475,2741,58929,1821,3717,66237,66,961,,,,,,,,,,
"16(1,H2)",Unknown44,1010,775,62,1192,113,214,911,25,936,,,,,,,,,,
"17(1,A3)",Unknown9,62458,3089,3036,54429,2274,47553,78019,1259,880,,,,,,,,,,
"18(1,B3)",Unknown10,82586,5825,1135,61515,2281,2526,63912,403,994,,,,,,,,,,
"19(1,C3)",Unknown11,60679,54322,2735,68554,1938,2105,59107,1610,1018,,,,,,,,,,
"20(1,D3)",Unknown12,66359,3021,3795,52597,1896,2204,60834,3150,1005,,,,,,,,,,
"21(1,E3)",Unknown45,56189,3640,857,60006,1401,1584,99543,185,1048,,,,,,,,,,
"22(1,F3)",Unknown46,60414,4664,1748,64116,1821,3640,77484,744,933,,,,,,,,,,
"23(1,G3)",Unknown47,52964,69589,1644,57841,2060,48602,56373,966,932,,,,,,,,,,
"24(1,H3)",Unknown48,58309,66340,5453,57987,51915,11102,61744,3032,869,,,,,,,,,,
"25(1,A4)",Unknown49,57,75,48,23,46,57,85,62,1029,,,,,,,,,,
"26(1,B4)",Unknown50,48759,67289,4012,50630,5921,45316,63816,2374,948,,,,,,,,,,
"27(1,C4)",Unknown51,54516,71717,1941,77342,2426,3643,64652,1717,872,,,,,,,,,,
"28(1,D4)",Unknown52,105768,80058,436,58515,48446,50610,59386,329,920,,,,,,,,,,
"29(1,E4)",Unknown53,84451,57558,1118,56604,3090,51881,61129,558,1091,,,,,,,,,,
"30(1,F4)",Unknown54,10690,11145,267,44389,4384,53112,65322,295,951,,,,,,,,,,
"31(1,G4)",Unknown55,62381,3093,618,91471,70804,53576,62716,223,890,,,,,,,,,,
"32(1,H4)",Unknown56,59565,10913,2521,60524,5568,42097,52039,2283,964,,,,,,,,,,
"33(1,A5)",Unknown13,69074,8352,2098,8210,4043,52618,50961,1397,883,,,,,,,,,,
"34(1,B5)",Unknown14,2061,773,859,93143,2146,43861,2472,930,1002,,,,,,,,,,
"35(1,C5)",Unknown15,52245,69939,4116,11365,6713,46218,44046,5924,1101,,,,,,,,,,
"36(1,D5)",Unknown16,75822,4197,131,2572,657,1073,57443,218,932,,,,,,,,,,
"37(1,E5)",Unknown57,6720,54918,952,6431,2270,3211,65278,789,901,,,,,,,,,,
